PolygonID,LCID,HydroSG,CN,Acres,PCT_Area,CCN,CatchmentID
546,22,A,49,0.1396115,0.0000589,0.0028842,
547,21,A,49,0.1521871,0.0000642,0.003144,
548,41,C,73,1.3611515,0.0005739,0.0418932,
549,41,C,73,0.0550618,0.0000232,0.0016947,
550,41,D,79,0.1542684,0.000065,0.0051383,
551,41,D,79,0.2223948,0.0000938,0.0074074,
552,23,C,79,0.7589307,0.00032,0.0252781,
553,23,C,79,4.9826188,0.0021007,0.1659584,
554,23,D,84,3.1148434,0.0013133,0.1103138,
555,41,C,73,0.1424717,0.0000601,0.004385,
556,22,C,79,0.2223948,0.0000938,0.0074074,
557,41,B,60,0.0975267,0.0000411,0.0024671,
558,41,C,73,0.2226274,0.0000939,0.006852,
559,41,B,60,3.17378,0.0013381,0.0802865,
560,41,A,36,0.9629053,0.000406,0.0146151,
561,41,B,60,0.0020571,0.0000009,0.000052,
562,41,B,60,0.0390351,0.0000165,0.0009875,
563,41,B,60,2.5238705,0.0010641,0.0638459,
564,41,A,36,1.5352548,0.0006473,0.0233022,
565,41,D,79,0.1938419,0.0000817,0.0064564,
566,21,B,69,0.5755275,0.0002427,0.0167429,
567,21,A,49,1.2543893,0.0005289,0.0259145,
568,41,C,73,0.1521871,0.0000642,0.004684,
569,42,C,73,0.0147352,0.0000062,0.0004535,
570,42,C,73,0.155518,0.0000656,0.0047865,
571,42,C,73,0.9617561,0.0004055,0.0296007,
572,22,B,69,0.1054064,0.0000444,0.0030664,
573,22,D,84,0.1530679,0.0000645,0.005421,
574,22,C,79,0.001998,0.0000008,0.0000665,
575,22,A,49,0.1343364,0.0000566,0.0027753,
576,22,A,49,3.4443905,0.0014522,0.0711579,
577,22,B,69,0.0014263,0.0000006,0.0000415,
578,22,B,69,0.4726249,0.0001993,0.0137493,
579,21,B,69,0.0581751,0.0000245,0.0016924,
580,21,C,79,0.8314042,0.0003505,0.027692,
581,41,B,60,0.1085084,0.0000457,0.0027449,
582,41,A,36,0.1254423,0.0000529,0.001904,
583,41,C,73,0.5817013,0.0002453,0.0179035,
584,21,C,79,0.1924554,0.0000811,0.0064102,
585,21,B,69,1.2951643,0.0005461,0.0376781,
586,21,B,69,3.1342642,0.0013214,0.0911799,
587,21,A,49,0.18257,0.000077,0.0037717,
588,21,A,49,0.0233797,0.0000099,0.000483,
589,21,B,69,0.0245789,0.0000104,0.000715,
590,21,C,79,0.2910722,0.0001227,0.0096949,
591,21,B,69,0.2214969,0.0000934,0.0064436,
592,21,,,0.000898,0.0000004,,
593,22,C,79,0.6640204,0.00028,0.0221168,
594,22,B,69,0.1595272,0.0000673,0.0046409,
595,22,B,69,0.2778339,0.0001171,0.0080826,
596,22,A,49,4.4432139,0.0018733,0.0917926,
597,22,B,69,1.0289539,0.0004338,0.0299336,
598,22,,,8.122447,0.0034245,,
599,22,D,84,0.9213875,0.0003885,0.0326314,
600,41,C,73,0.0176603,0.0000074,0.0005435,
601,41,B,60,0.398845,0.0001682,0.0100895,
602,41,C,73,0.2506793,0.0001057,0.0077154,
603,23,B,69,0.0031473,0.0000013,0.0000916,
604,23,A,49,0.0305386,0.0000129,0.0006309,
605,23,C,79,1.0325713,0.0004353,0.0343923,
606,43,C,73,0.2136516,0.0000901,0.0065757,
607,21,C,79,0.1424174,0.00006,0.0047436,
608,22,C,79,0.0535442,0.0000226,0.0017834,
609,22,B,69,0.1688507,0.0000712,0.0049121,
610,21,B,69,0.1956239,0.0000825,0.005691,
611,21,A,49,0.026771,0.0000113,0.0005531,
612,23,B,69,0.2670465,0.0001126,0.0077687,
613,23,A,49,0.9543877,0.0004024,0.0197168,
614,22,B,69,0.7416975,0.0003127,0.021577,
615,22,A,49,0.4423812,0.0001865,0.0091392,
616,41,C,73,1.0963327,0.0004622,0.0337427,
617,41,C,73,4.2806306,0.0018048,0.1317483,
618,41,B,60,0.7295679,0.0003076,0.0184557,
619,41,A,36,1.7885258,0.0007541,0.0271464,
620,41,A,36,0.0000281,0,0.0000004,
621,41,B,60,5.2720494,0.0022228,0.133366,
622,41,D,79,0.0591781,0.000025,0.0019711,
623,21,C,79,0.6097286,0.0002571,0.0203085,
624,21,B,69,2.9250395,0.0012332,0.0850933,
625,21,A,49,0.7685511,0.000324,0.0158775,
626,21,B,69,0.7345586,0.0003097,0.0213693,
627,21,A,49,0.0477297,0.0000201,0.0009861,
628,21,C,79,0.5688806,0.0002398,0.018948,
629,21,B,69,1.0106314,0.0004261,0.0294006,
630,21,C,79,0.10806,0.0000456,0.0035992,
631,21,C,79,0.2223948,0.0000938,0.0074074,
632,21,C,79,0.1521871,0.0000642,0.005069,
633,22,C,79,0.0940842,0.0000397,0.0031337,
634,22,B,69,0.1283106,0.0000541,0.0037327,
635,41,C,73,0.0543197,0.0000229,0.0016718,
636,41,B,60,0.2559797,0.0001079,0.0064755,
637,21,C,79,3.9704006,0.001674,0.132244,
638,21,B,69,0.9998997,0.0004216,0.0290884,
639,21,A,49,1.9721087,0.0008315,0.0407419,
640,21,A,49,1.7246965,0.0007272,0.0356306,
641,21,A,49,7.9302754,0.0033435,0.163832,
642,21,B,69,0.3508424,0.0001479,0.0102065,
643,21,B,69,0.6667897,0.0002811,0.0193978,
644,21,B,69,4.3620658,0.0018391,0.1268983,
645,21,A,49,0.1351631,0.000057,0.0027923,
646,21,B,69,2.2533488,0.00095,0.0655529,
647,21,B,69,0.0298746,0.0000126,0.0008691,
648,21,A,49,6.6974931,0.0028238,0.1383639,
649,21,B,69,0.9698837,0.0004089,0.0282152,
650,21,B,69,6.8954849,0.0029072,0.2005988,
651,21,D,84,0.3091964,0.0001304,0.0109504,
652,21,B,69,0.7708137,0.000325,0.022424,
653,21,D,84,0.5213994,0.0002198,0.0184656,
654,21,C,79,9.765872,0.0041174,0.3252764,
655,21,B,69,0.0230259,0.0000097,0.0006699,
656,21,A,49,1.4057577,0.0005927,0.0290416,
657,22,B,69,0.177334,0.0000748,0.0051589,
658,22,A,49,0.2674556,0.0001128,0.0055254,
659,23,C,79,1.0661079,0.0004495,0.0355093,
660,23,B,69,0.0001494,0.0000001,0.0000043,
661,22,C,79,0.3619511,0.0001526,0.0120557,
662,22,B,69,0.0828386,0.0000349,0.0024099,
663,41,C,73,0.385742,0.0001626,0.0118723,
664,41,A,36,0.0002299,0.0000001,0.0000035,
665,41,B,60,0.4271592,0.0001801,0.0108058,
666,22,A,49,7.3278317,0.0030895,0.1513861,
667,22,B,69,0.7327622,0.0003089,0.021317,
668,22,A,49,0.1578832,0.0000666,0.0032617,
669,21,C,79,0.0285093,0.000012,0.0009496,
670,21,A,49,1.9760908,0.0008331,0.0408242,
671,21,B,69,1.8274165,0.0007705,0.053162,
672,21,B,69,0.6385862,0.0002692,0.0185773,
673,21,A,49,3.3666005,0.0014194,0.0695508,
674,21,B,69,0.3894604,0.0001642,0.0113299,
675,21,C,79,1.1328094,0.0004776,0.037731,
676,21,B,69,0.1521871,0.0000642,0.0044273,
677,41,C,73,2.748961,0.001159,0.0846069,
678,41,B,60,4.9300742,0.0020786,0.1247151,
679,41,A,36,0.0078772,0.0000033,0.0001196,
680,41,B,60,1.2579902,0.0005304,0.0318231,
681,41,B,60,8.5211058,0.0035926,0.2155567,
682,41,A,36,6.8083534,0.0028705,0.1033377,
683,41,B,60,0.163966,0.0000691,0.0041478,
684,41,D,79,0.1444697,0.0000609,0.0048119,
685,41,B,60,1.0060008,0.0004241,0.0254486,
686,41,C,73,1.1867188,0.0005003,0.0365246,
687,22,C,79,0.095161,0.0000401,0.0031696,
688,22,,,0.2185584,0.0000921,,
689,22,D,84,0.1310703,0.0000553,0.0046419,
690,23,C,79,0.3600648,0.0001518,0.0119928,
691,23,B,69,0.0174862,0.0000074,0.0005087,
692,23,B,69,0.0001905,0.0000001,0.0000055,
693,23,,,1.9550492,0.0008243,,
694,23,D,84,0.2520064,0.0001062,0.0089249,
695,43,B,60,0.0100845,0.0000043,0.0002551,
696,43,B,60,0.6453202,0.0002721,0.0163245,
697,43,C,73,0.0117799,0.000005,0.0003626,
698,41,C,73,0.0668246,0.0000282,0.0020567,
699,41,B,60,0.8205405,0.000346,0.0207571,
700,41,A,36,0.0682249,0.0000288,0.0010355,
701,41,C,73,0.1563842,0.0000659,0.0048132,
702,22,C,79,0.8897223,0.0003751,0.0296344,
703,22,B,69,0.064377,0.0000271,0.0018728,
704,22,C,79,1.0474544,0.0004416,0.034888,
705,41,A,36,0.1414255,0.0000596,0.0021466,
706,41,B,60,0.0009919,0.0000004,0.0000251,
707,21,A,49,0.111102,0.0000468,0.0022953,
708,21,B,69,0.1112929,0.0000469,0.0032377,
709,41,B,60,0.0324701,0.0000137,0.0008214,
710,41,A,36,0.0267201,0.0000113,0.0004056,
711,41,B,60,0.3519179,0.0001484,0.0089024,
712,21,B,69,0.0548495,0.0000231,0.0015956,
713,21,B,69,0.4871621,0.0002054,0.0141722,
714,21,A,49,0.4644637,0.0001958,0.0095954,
715,41,C,73,0.3310313,0.0001396,0.0101884,
716,41,C,73,0.1137584,0.000048,0.0035012,
717,21,C,79,1.7893534,0.0007544,0.0595988,
718,21,C,79,1.0493246,0.0004424,0.0349503,
719,21,C,79,1.8595728,0.000784,0.0619376,
720,21,C,79,0.1891065,0.0000797,0.0062987,
721,21,B,69,4.406898,0.001858,0.1282025,
722,21,B,69,2.3879209,0.0010068,0.0694678,
723,21,C,79,0.1409766,0.0000594,0.0046956,
724,21,,,6.7022252,0.0028257,,
725,21,C,79,5.1171775,0.0021575,0.1704402,
726,21,C,79,2.2183433,0.0009353,0.0738874,
727,21,C,79,0.6819966,0.0002875,0.0227156,
728,21,D,84,13.0749273,0.0055126,0.4630555,
729,21,D,84,1.1997688,0.0005058,0.0424904,
730,21,C,79,0.1861328,0.0000785,0.0061996,
731,21,D,84,1.2238158,0.000516,0.0433421,
732,41,B,60,0.1521871,0.0000642,0.0038498,
733,23,C,79,0.2223948,0.0000938,0.0074074,
734,21,C,79,2.2953243,0.0009677,0.0764514,
735,21,B,69,0.1639957,0.0000691,0.0047709,
736,21,A,49,0.21726,0.0000916,0.0044884,
737,21,B,69,0.0051349,0.0000022,0.0001494,
738,41,A,36,0.0692068,0.0000292,0.0010504,
739,41,B,60,0.153188,0.0000646,0.0038752,
740,21,B,69,0.6821634,0.0002876,0.019845,
741,21,C,79,0.4298108,0.0001812,0.0143159,
742,21,C,79,0.8780447,0.0003702,0.0292454,
743,21,D,84,0.0074896,0.0000032,0.0002652,
744,43,C,73,0.4307766,0.0001816,0.0132583,
745,43,C,73,1.6893166,0.0007122,0.0519934,
746,21,C,79,0.2185233,0.0000921,0.0072785,
747,21,C,79,0.0038716,0.0000016,0.000129,
748,21,C,79,0.0794054,0.0000335,0.0026448,
749,21,D,84,0.5877791,0.0002478,0.0208165,
750,41,D,79,0.2223948,0.0000938,0.0074074,
751,22,C,79,0.3446155,0.0001453,0.0114783,
752,22,D,84,0.322569,0.000136,0.011424,
753,43,C,73,0.1985953,0.0000837,0.0061123,
754,43,B,60,0.2265049,0.0000955,0.0057298,
755,43,C,73,0.1596907,0.0000673,0.0049149,
756,41,B,60,0.069424,0.0000293,0.0017562,
757,41,A,36,0.1529709,0.0000645,0.0023218,
758,24,C,,1.0294992,0.0004341,,
759,41,C,73,1.3617269,0.0005741,0.0419109,
760,41,A,36,0.2008157,0.0000847,0.003048,
761,41,B,60,1.3088268,0.0005518,0.0331091,
762,22,A,49,0.4911589,0.0002071,0.0101469,
763,22,B,69,0.0596689,0.0000252,0.0017358,
764,22,A,49,0.7835413,0.0003304,0.0161872,
765,24,A,,2.1647344,0.0009127,,
766,24,B,,0.2185585,0.0000921,,
767,24,A,,0.0248262,0.0000105,,
768,41,B,60,0.3274843,0.0001381,0.0082843,
769,41,A,36,0.052331,0.0000221,0.0007943,
770,41,C,73,0.0282829,0.0000119,0.0008705,
771,22,C,79,2.0739229,0.0008744,0.0690771,
772,22,C,79,5.2034721,0.0021939,0.1733144,
773,22,D,84,3.5270526,0.0014871,0.1249124,
774,22,D,84,0.0147571,0.0000062,0.0005226,
775,41,C,73,3.336066,0.0014065,0.1026767,
776,41,C,73,2.1779394,0.0009182,0.0670321,
777,41,D,79,2.9520345,0.0012446,0.0983248,
778,22,C,79,2.0015535,0.0008439,0.0666667,
779,41,C,73,0.0364978,0.0000154,0.0011233,
780,41,C,73,0.1858971,0.0000784,0.0057215,
781,21,C,79,0.5037045,0.0002124,0.0167771,
782,21,C,79,0.0034332,0.0000014,0.0001144,
783,21,C,79,0.1600468,0.0000675,0.0053308,
784,21,D,84,0.1424717,0.0000601,0.0050457,
785,41,D,79,0.2223948,0.0000938,0.0074074,
786,23,C,79,0.1422445,0.00006,0.0047378,
787,23,B,69,0.0001729,0.0000001,0.000005,
788,21,C,79,0.0096757,0.0000041,0.0003223,
789,21,B,69,0.1327417,0.000056,0.0038616,
790,22,C,79,4.1088161,0.0017323,0.1368542,
791,22,B,69,1.1435682,0.0004821,0.0332679,
792,22,B,69,0.1595701,0.0000673,0.0046421,
793,22,A,49,2.4413817,0.0010293,0.0504366,
794,22,A,49,5.7653584,0.0024308,0.1191069,
795,22,B,69,0.0730887,0.0000308,0.0021262,
796,22,B,69,0.0008326,0.0000004,0.0000242,
797,22,C,79,0.4946332,0.0002085,0.016475,
798,22,C,79,3.1802387,0.0013408,0.1059257,
799,43,C,73,0.0164936,0.000007,0.0005076,
800,43,B,60,0.5070078,0.0002138,0.0128257,
801,43,B,60,0.1436831,0.0000606,0.0036347,
802,23,C,79,1.029335,0.000434,0.0342845,
803,23,B,69,0.0101581,0.0000043,0.0002955,
804,23,B,69,0.5172707,0.0002181,0.0150481,
805,22,C,79,0.0414463,0.0000175,0.0013805,
806,22,A,49,1.4176303,0.0005977,0.0292869,
807,22,B,69,1.2072542,0.000509,0.0351206,
808,22,B,69,0.1082831,0.0000457,0.0031501,
809,22,C,79,2.2038054,0.0009292,0.0734032,
810,22,C,79,0.0213211,0.000009,0.0007102,
811,22,B,69,0.109171,0.000046,0.0031759,
812,22,C,79,0.0919027,0.0000387,0.003061,
813,22,B,69,0.2525559,0.0001065,0.0073472,
814,22,A,49,1.0202136,0.0004301,0.0210767,
815,22,B,69,0.0002702,0.0000001,0.0000079,
816,22,A,49,0.0613293,0.0000259,0.001267,
817,43,C,73,0.1344802,0.0000567,0.004139,
818,43,C,73,0.0027902,0.0000012,0.0000859,
819,21,C,79,0.0490017,0.0000207,0.0016321,
820,21,D,84,0.1733932,0.0000731,0.0061408,
821,41,C,73,0.005668,0.0000024,0.0001744,
822,41,D,79,0.1368037,0.0000577,0.0045566,
823,22,C,79,0.0628103,0.0000265,0.0020921,
824,22,B,69,0.1595845,0.0000673,0.0046425,
825,21,C,79,0.3873372,0.0001633,0.0129012,
826,21,B,69,1.8836834,0.0007942,0.0547988,
827,21,A,49,0.2946137,0.0001242,0.0060864,
828,22,C,79,1.5997462,0.0006745,0.0532835,
829,22,B,69,1.0199562,0.00043,0.0296719,
830,21,C,79,1.4474999,0.0006103,0.0482125,
831,21,A,49,0.0571259,0.0000241,0.0011802,
832,21,B,69,0.3870926,0.0001632,0.011261,
833,21,B,69,0.450725,0.00019,0.0131122,
834,21,C,79,0.086308,0.0000364,0.0028747,
835,21,C,79,0.1091509,0.000046,0.0036355,
836,21,B,69,0.1132439,0.0000477,0.0032944,
837,41,C,73,0.0030689,0.0000013,0.0000945,
838,41,B,60,0.4286927,0.0001807,0.0108446,
839,41,A,36,0.1868811,0.0000788,0.0028365,
840,41,B,60,5.1109514,0.0021548,0.1292907,
841,41,A,36,0.7980961,0.0003365,0.0121136,
842,41,C,73,1.0550216,0.0004448,0.0324712,
843,21,B,69,0.6437874,0.0002714,0.0187286,
844,21,A,49,0.245792,0.0001036,0.0050778,
845,52,C,73,0.6061139,0.0002555,0.0186548,
846,52,C,73,2.1822145,0.0009201,0.0671637,
847,52,C,73,1.5245742,0.0006428,0.046923,
848,52,D,79,0.682795,0.0002879,0.0227422,
849,41,C,73,1.969329,0.0008303,0.0606116,
850,41,D,79,0.4538689,0.0001914,0.0151172,
851,23,C,79,0.1157266,0.0000488,0.0038546,
852,23,,,1.3575306,0.0005724,,
853,41,C,73,1.1543597,0.0004867,0.0355286,
854,41,C,73,3.1082342,0.0013105,0.0956645,
855,41,B,60,1.2266628,0.0005172,0.0310306,
856,41,C,73,0.4118239,0.0001736,0.012675,
857,23,C,79,0.4734866,0.0001996,0.0157706,
858,23,B,69,0.0469991,0.0000198,0.0013673,
859,23,B,69,0.1466988,0.0000619,0.0042677,
860,43,C,73,0.1820629,0.0000768,0.0056035,
861,43,B,60,0.040332,0.000017,0.0010203,
862,43,B,60,0.0935539,0.0000394,0.0023666,
863,43,B,60,0.8437945,0.0003558,0.0213453,
864,22,C,79,0.0909743,0.0000384,0.0030301,
865,22,B,69,0.1107009,0.0000467,0.0032204,
866,22,A,49,0.2431144,0.0001025,0.0050225,
867,21,C,79,0.1809791,0.0000763,0.006028,
868,42,D,79,0.1424717,0.0000601,0.0047454,
869,21,C,79,0.069217,0.0000292,0.0023054,
870,21,D,84,0.1531778,0.0000646,0.0054249,
871,41,C,73,0.2319479,0.0000978,0.0071388,
872,41,C,73,0.0264993,0.0000112,0.0008156,
873,21,C,79,0.0102339,0.0000043,0.0003409,
874,21,C,79,0.1322378,0.0000558,0.0044045,
875,21,B,69,0.6060619,0.0002555,0.0176311,
876,21,C,79,0.1305487,0.000055,0.0043482,
877,23,C,79,2.6763172,0.0011284,0.0891413,
878,23,B,69,0.0525312,0.0000221,0.0015282,
879,23,B,69,0.0302005,0.0000127,0.0008786,
880,23,B,69,0.5648745,0.0002382,0.0164329,
881,22,C,79,0.5805411,0.0002448,0.0193364,
882,22,B,69,0.1556445,0.0000656,0.0045279,
883,22,B,69,0.1533938,0.0000647,0.0044624,
884,41,B,60,0.0004896,0.0000002,0.0000124,
885,41,B,60,0.0001877,0.0000001,0.0000047,
886,43,C,73,0.1285563,0.0000542,0.0039567,
887,43,D,79,0.0236307,0.00001,0.0007871,
888,43,B,60,0.7374887,0.0003109,0.0186561,
889,43,C,73,0.0771743,0.0000325,0.0023753,
890,43,D,79,0.1452205,0.0000612,0.0048369,
891,42,C,73,0.9165741,0.0003864,0.0282101,
892,42,D,79,0.1495746,0.0000631,0.004982,
893,21,C,79,0.004626,0.000002,0.0001541,
894,21,C,79,0.147561,0.0000622,0.0049149,
895,23,C,79,0.0149821,0.0000063,0.000499,
896,23,B,69,0.0036906,0.0000016,0.0001074,
897,23,C,79,2.6800365,0.0011299,0.0892652,
898,22,B,69,0.275822,0.0001163,0.008024,
899,22,C,79,0.7679569,0.0003238,0.0255787,
900,21,B,69,0.3036519,0.000128,0.0088336,
901,22,C,79,0.414816,0.0001749,0.0138165,
902,22,B,69,0.1081083,0.0000456,0.003145,
903,22,,,0.0129165,0.0000054,,
904,23,,,0.8887216,0.0003747,,
905,23,C,79,0.0008577,0.0000004,0.0000286,
906,22,C,79,0.6795743,0.0002865,0.0226349,
907,22,C,79,0.5559078,0.0002344,0.0185159,
908,22,,,1.9847602,0.0008368,,
909,22,C,79,1.0081761,0.0004251,0.0335798,
910,22,B,69,0.4040239,0.0001703,0.0117536,
911,22,C,79,0.0407657,0.0000172,0.0013578,
912,22,C,79,0.1926633,0.0000812,0.0064171,
913,22,C,79,0.9076869,0.0003827,0.0302327,
914,22,B,69,0.6030344,0.0002542,0.0175431,
915,22,B,69,1.3544689,0.0005711,0.0394033,
916,22,A,49,0.2853468,0.0001203,0.005895,
917,21,C,79,0.2018894,0.0000851,0.0067244,
918,21,C,79,0.1264595,0.0000533,0.004212,
919,21,B,69,2.4675257,0.0010403,0.0717836,
920,21,A,49,0.5076504,0.000214,0.0104876,
921,21,B,69,1.8552712,0.0007822,0.0539723,
922,21,A,49,0.6642681,0.0002801,0.0137232,
923,23,C,79,0.174352,0.0000735,0.0058072,
924,23,B,69,0.0480429,0.0000203,0.0013976,
925,43,C,73,0.6556726,0.0002764,0.0201801,
926,43,D,79,0.0115119,0.0000049,0.0003834,
927,41,C,73,1.2841235,0.0005414,0.0395225,
928,21,C,79,0.0244006,0.0000103,0.0008127,
929,21,C,79,0.1308382,0.0000552,0.0043579,
930,21,C,79,0.1779866,0.000075,0.0059283,
931,21,D,84,0.1115642,0.000047,0.0039511,
932,22,B,69,0.0637827,0.0000269,0.0018555,
933,22,C,79,0.0884044,0.0000373,0.0029445,
934,21,C,79,0.190111,0.0000802,0.0063321,
935,21,B,69,0.9600873,0.0004048,0.0279302,
936,41,C,73,0.2223948,0.0000938,0.0068448,
937,21,C,79,0.6334215,0.0002671,0.0210977,
938,21,B,69,0.7009476,0.0002955,0.0203915,
939,71,C,74,0.2751343,0.000116,0.008584,
940,71,B,61,0.6302105,0.0002657,0.016208,
941,71,A,39,0.3609367,0.0001522,0.0059349,
942,71,A,39,0.0058729,0.0000025,0.0000966,
943,22,C,79,0.6261493,0.000264,0.0208554,
944,22,B,69,0.3125369,0.0001318,0.0090921,
945,22,B,69,0.1769902,0.0000746,0.0051489,
946,22,C,79,0.066665,0.0000281,0.0022204,
947,23,C,79,0.4447897,0.0001875,0.0148148,
948,43,C,73,0.0242726,0.0000102,0.0007471,
949,43,D,79,0.1981222,0.0000835,0.0065989,
950,23,C,79,0.4447897,0.0001875,0.0148148,
951,21,A,49,0.098011,0.0000413,0.0020248,
952,21,A,49,0.0444064,0.0000187,0.0009174,
953,71,A,39,0.0561498,0.0000237,0.0009233,
954,71,B,61,0.0960372,0.0000405,0.0024699,
955,21,B,69,0.7448254,0.000314,0.021668,
956,21,B,69,1.6000003,0.0006746,0.0465461,
957,21,C,79,0.4281598,0.0001805,0.0142609,
958,22,C,79,0.2134791,0.00009,0.0071104,
959,22,B,69,0.0089157,0.0000038,0.0002594,
960,24,C,,1.2324017,0.0005196,,
961,24,B,,0.2214243,0.0000934,,
962,24,B,,0.0015952,0.0000007,,
963,41,C,73,0.0440366,0.0000186,0.0013553,
964,41,D,79,0.1783583,0.0000752,0.0059407,
965,23,C,79,0.6663064,0.0002809,0.022193,
966,23,A,49,0.0008782,0.0000004,0.0000181,
967,22,C,79,1.6973313,0.0007156,0.0565338,
968,22,A,49,0.4471018,0.0001885,0.0092367,
969,22,A,49,0.1413075,0.0000596,0.0029193,
970,22,B,69,0.0046385,0.000002,0.0001349,
971,43,C,73,0.2223948,0.0000938,0.0068448,
972,21,B,69,0.0623763,0.0000263,0.0018146,
973,21,B,69,0.0310366,0.0000131,0.0009029,
974,21,C,79,0.1289819,0.0000544,0.0042961,
975,43,C,73,0.0452279,0.0000191,0.001392,
976,43,B,60,0.3686307,0.0001554,0.0093252,
977,43,C,73,0.253326,0.0001068,0.0077968,
978,22,C,79,0.0036206,0.0000015,0.0001206,
979,22,B,69,0.1387968,0.0000585,0.0040378,
980,41,C,73,1.2780989,0.0005389,0.039337,
981,41,C,73,4.1535616,0.0017512,0.1278374,
982,41,C,73,7.6594276,0.0032293,0.2357402,
983,41,C,73,1.7156987,0.0007234,0.0528054,
984,41,C,73,7.1539164,0.0030162,0.2201817,
985,41,C,73,1.9734631,0.000832,0.0607388,
986,41,C,73,0.5211012,0.0002197,0.0160383,
987,41,D,79,0.3929296,0.0001657,0.0130875,
988,41,C,73,1.4273734,0.0006018,0.0439314,
989,41,D,79,6.1644588,0.002599,0.2053225,
990,41,C,73,0.0534444,0.0000225,0.0016449,
991,41,C,73,0.3909279,0.0001648,0.0120319,
992,41,D,79,0.0004173,0.0000002,0.0000139,
993,43,C,73,1.3456951,0.0005674,0.0414175,
994,43,D,79,0.2400292,0.0001012,0.0079948,
995,22,C,79,0.1204944,0.0000508,0.0040134,
996,22,B,69,0.1019004,0.000043,0.0029644,
997,71,B,61,0.0179443,0.0000076,0.0004615,
998,71,A,39,0.7162722,0.000302,0.0117776,
999,71,B,61,0.1838681,0.0000775,0.0047288,
1000,43,B,60,0.0760689,0.0000321,0.0019243,
1001,43,B,60,0.1449854,0.0000611,0.0036677,
1002,43,C,73,0.0013405,0.0000006,0.0000413,
1003,24,C,,1.9993619,0.000843,,
1004,24,B,,0.0021917,0.0000009,,
1005,22,C,79,0.4015845,0.0001693,0.0133758,
1006,22,B,69,0.6464016,0.0002725,0.0188047,
1007,22,B,69,0.2863829,0.0001207,0.0083313,
1008,22,B,69,0.0745869,0.0000314,0.0021698,
1009,42,C,73,0.9490011,0.0004001,0.0292081,
1010,41,C,73,0.0541587,0.0000228,0.0016669,
1011,43,C,73,0.1789578,0.0000755,0.0055079,
1012,43,C,73,0.043437,0.0000183,0.0013369,
1013,22,C,79,0.1378004,0.0000581,0.0045898,
1014,22,C,79,0.0143867,0.0000061,0.0004792,
1015,22,C,79,6.6787367,0.0028158,0.2224517,
1016,22,C,79,0.3383456,0.0001427,0.0112694,
1017,22,B,69,0.0259431,0.0000109,0.0007547,
1018,21,C,79,0.1134486,0.0000478,0.0037787,
1019,21,A,49,0.1019566,0.000043,0.0021063,
1020,21,A,49,0.1042754,0.000044,0.0021542,
1021,21,B,69,2.1266627,0.0008966,0.0618674,
1022,43,B,60,1.3987637,0.0005897,0.0353843,
1023,43,C,73,0.119426,0.0000504,0.0036757,
1024,43,A,36,0.0405063,0.0000171,0.0006148,
1025,43,B,60,0.1818885,0.0000767,0.0046012,
1026,41,B,60,0.2223948,0.0000938,0.0056259,
1027,21,C,79,0.0619922,0.0000261,0.0020648,
1028,21,B,69,0.0741941,0.0000313,0.0021584,
1029,21,B,69,0.0862086,0.0000363,0.0025079,
1030,22,C,79,0.0023054,0.000001,0.0000768,
1031,22,C,79,0.5320365,0.0002243,0.0177208,
1032,22,B,69,0.0039785,0.0000017,0.0001157,
1033,22,B,69,0.4178254,0.0001762,0.0121551,
1034,21,B,69,0.0018821,0.0000008,0.0000548,
1035,23,C,79,0.2453007,0.0001034,0.0081703,
1036,23,B,69,0.0769292,0.0000324,0.002238,
1037,23,,,0.0236108,0.00001,,
1038,43,C,73,0.0187254,0.0000079,0.0005763,
1039,43,D,79,0.4549177,0.0001918,0.0151522,
1040,43,D,79,0.6590177,0.0002779,0.0219502,
1041,21,C,79,1.0842823,0.0004571,0.0361147,
1042,21,C,79,1.5387149,0.0006487,0.0512507,
1043,21,B,69,0.4634463,0.0001954,0.0134823,
1044,21,A,49,0.0193154,0.0000081,0.000399,
1045,21,B,69,0.2030795,0.0000856,0.0059079,
1046,41,A,36,0.0388057,0.0000164,0.000589,
1047,41,B,60,0.103666,0.0000437,0.0026224,
1048,21,B,69,0.0807145,0.000034,0.0023481,
1049,21,B,69,0.1120323,0.0000472,0.0032592,
1050,21,C,79,0.0296481,0.0000125,0.0009875,
1051,22,B,69,0.1104435,0.0000466,0.0032129,
1052,41,C,73,0.3458385,0.0001458,0.0106441,
1053,41,C,73,0.7661358,0.000323,0.02358,
1054,22,C,79,0.0511735,0.0000216,0.0017045,
1055,22,A,49,0.2653604,0.0001119,0.0054821,
1056,22,B,69,0.0834212,0.0000352,0.0024268,
1057,22,B,69,0.5196855,0.0002191,0.0151183,
1058,22,C,79,0.0031134,0.0000013,0.0001037,
1059,41,C,73,0.5815309,0.0002452,0.0178982,
1060,41,C,73,0.4381093,0.0001847,0.013484,
1061,41,C,73,0.5665154,0.0002389,0.0174361,
1062,41,C,73,0.1521871,0.0000642,0.004684,
1063,21,C,79,1.4014012,0.0005908,0.0466771,
1064,21,C,79,0.8892217,0.0003749,0.0296177,
1065,21,C,79,0.1846634,0.0000779,0.0061507,
1066,21,C,79,2.2095501,0.0009316,0.0735945,
1067,21,B,69,0.2550754,0.0001075,0.0074205,
1068,21,C,79,5.4066281,0.0022795,0.1800811,
1069,41,C,73,0.2223948,0.0000938,0.0068448,
